Investigation.Type,Country,Aircraft.Category,Make,Model,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Event.Year
Accident,United States,Airplane,CESSNA,150H,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,P210,Reciprocating,Personal,2.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-38-112,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Business,0.0,0.0,1.0,0.0,1982
Accident,United States,Airplane,FOKKER,F-27-100,Turbo Prop,Unknown,0.0,0.0,0.0,20.0,1982
Accident,United States,Airplane,PIPER,PA-32-260,Reciprocating,Unknown,3.0,2.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,177,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,STINSON,108-2,Reciprocating,Ferry,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,310R,Reciprocating,Unknown,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,CESSNA,T188C,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,PIPER,PA-32-300,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-24-250,Reciprocating,Personal,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,MOONEY,M20F,Reciprocating,Personal,0.0,0.0,1.0,2.0,1982
Accident,United States,Airplane,CESSNA,150L,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-34-200T,Reciprocating,Business,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,CESSNA,340A,Reciprocating,Personal,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,CESSNA,185,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,401,Reciprocating,Ferry,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,MOONEY,M22,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,BEECH,C23,Reciprocating,Business,0.0,0.0,1.0,0.0,1982
Accident,United States,Airplane,CGS AVIATION,HAWK,Reciprocating,Unknown,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,32RT-300T,Reciprocating,Business,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,340,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,CESSNA,195B,Reciprocating,Unknown,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,182G,Reciprocating,Personal,0.0,3.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,182F,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,CESSNA,A150,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,BELLANCA,8KCAB,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,172N,Reciprocating,Instructional,0.0,3.0,0.0,0.0,1982
Accident,United States,Airplane,BEECH,A36,Reciprocating,Personal,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,150L,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,210L,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,172P,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,BEECH,58,Reciprocating,Business,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,SWEARINGEN,SA-227AC,Turbo Prop,Unknown,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,SWEARINGEN,SA226-T,Turbo Prop,Executive/corporate,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,SWEARINGEN,SA-226TC,Turbo Prop,Unknown,0.0,0.0,0.0,6.0,1982
Accident,United States,Airplane,PIPER,PA-601P,Reciprocating,Personal,3.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,195B,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,172M,Reciprocating,Personal,0.0,0.0,1.0,1.0,1982
Accident,United States,Airplane,CESSNA,T210,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,PITTS,SPECIAL 51C,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,DE HAVILLAND,DHC-2,Reciprocating,Unknown,8.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-31-350,Reciprocating,Ferry,2.0,0.297708358955438,0.2540927280811674,6.36714451472845,1982
Accident,United States,Airplane,BOEING,737-291,Turbo Fan,Unknown,0.0,0.0,0.0,57.0,1982
Accident,United States,Airplane,CESSNA,140,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,PITTS,S1C,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,GRUMMAN,G-164B,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,182B,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,BEECH,A-36,Reciprocating,Executive/corporate,0.0,0.0,1.0,2.0,1982
Accident,United States,Airplane,CESSNA,T182RG,Reciprocating,Personal,1.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,175,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,PIPER,PA-28-181,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,TAYLORCRAFT,L-2,Reciprocating,Unknown,0.0,1.0,1.0,0.0,1982
Accident,United States,Airplane,CESSNA,172A,Reciprocating,Personal,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,150L,Reciprocating,Personal,0.0,0.0,2.0,0.0,1982
Accident,United States,Airplane,CESSNA,421B,Reciprocating,Business,4.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,T303,Reciprocating,Instructional,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,182Q,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-24-180,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,COLONIAL,C-1,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,GRUMMAN AMERICAN,AA-1B,Reciprocating,Instructional,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,177B,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,RAND,KR-2,Reciprocating,Personal,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28-180,Reciprocating,Personal,1.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,FRANK TURBEN,AERO SPORT SCAMP,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,206,Reciprocating,Personal,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,HOLLMAN,CONDOR,Reciprocating,Personal,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,BEECH,C24R,Reciprocating,Personal,0.0,0.0,3.0,0.0,1982
Accident,United States,Airplane,CESSNA,140,Reciprocating,Personal,0.0,0.0,2.0,0.0,1982
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,LUSCOMBE,8A,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,172L,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-23-250,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,CESSNA,182,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-34-200T,Reciprocating,Unknown,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,BEECH,K35,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,185A,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,CESSNA,170B,Reciprocating,Instructional,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-28-180,Reciprocating,Instructional,0.6555292000654344,0.297708358955438,0.2540927280811674,2.0,1982
Accident,United States,Airplane,MITSUBISHI,MU-2,Turbo Prop,Business,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,T210,Reciprocating,Unknown,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,T210M,Reciprocating,Personal,0.0,0.0,1.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,0.0,0.0,1.0,1.0,1982
Accident,United States,Airplane,MITSUBISHI,MU-2B-20,Turbo Prop,Business,0.0,0.0,1.0,4.0,1982
Accident,United States,Airplane,MITSUBISHI,MU-2B,Turbo Prop,Personal,0.0,2.0,3.0,0.0,1982
Accident,United States,Airplane,CESSNA,340,Reciprocating,Unknown,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,BEECH,A36,Reciprocating,Personal,4.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,BOEING,A75N1,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-32R-300,Reciprocating,Unknown,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,PIPER,PA-32R-301,Reciprocating,Business,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,TR182,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,PIPER,PA-28R-200,Reciprocating,Unknown,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,BURKE-PARKER,QUICKIE,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,0.0,1.0,1.0,0.0,1982
Accident,United States,Airplane,NORMAN NEGUS,KR-2,Reciprocating,Unknown,0.0,2.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,182N,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,BELLANCA,7GCBC,Reciprocating,Instructional,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,BEECH,G35,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,GRUMMAN AMERICAN,AA-1B,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,310R,Reciprocating,Business,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1982
Accident,United States,Airplane,DE HAVILLAND,DHC-2,Reciprocating,Unknown,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,PIPER,PA-28-161,Reciprocating,Personal,3.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,182L,Reciprocating,Unknown,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-23-250,Reciprocating,Business,0.0,0.0,1.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-32RT,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,PIPER,PA-23,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,PIPER,PA-28-161,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,CESSNA,T210L,Reciprocating,Personal,0.0,0.0,2.0,0.0,1982
Accident,United States,Airplane,CESSNA,421C,Reciprocating,Executive/corporate,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,BEECH,56TC,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,SWEARINGEN,SA-227AC,Turbo Prop,Unknown,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,PIPER,PA-34-200,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,150,Reciprocating,Instructional,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,BEECH,E33,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,140,Reciprocating,Personal,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,172N,Reciprocating,Instructional,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-20,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,150,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,TR182,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,QUICKIE,2,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,R182,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,TU206F,Reciprocating,Instructional,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,421B,Reciprocating,Business,0.0,0.0,0.0,6.0,1982
Accident,United States,Airplane,PIPER,PA-31-350,Reciprocating,Unknown,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28R-200,Reciprocating,Personal,0.0,0.0,3.0,0.0,1982
Accident,United States,Airplane,GRUMMAN,AA1B,Reciprocating,Personal,2.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,182,Reciprocating,Business,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,PIPER,PA-14,Reciprocating,Unknown,4.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,MOONEY,M20A,Reciprocating,Personal,0.0,1.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,T337G,Reciprocating,Business,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,177,Reciprocating,Personal,0.0,1.0,0.0,3.0,1982
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,PIPER,PA-28R-201T,Reciprocating,Personal,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28R-200,Reciprocating,Personal,3.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-32-300,Reciprocating,Unknown,7.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-22,Reciprocating,Personal,0.0,1.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,150G,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,172M,Reciprocating,Personal,0.0,0.0,1.0,2.0,1982
Accident,United States,Airplane,BEECH,C23,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,CESSNA,172A,Reciprocating,Personal,1.0,3.0,0.0,0.0,1982
Accident,United States,Airplane,LUSCOMBE,8A,Reciprocating,Personal,0.0,1.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,404,Reciprocating,Unknown,1.0,3.0,3.0,0.0,1982
Accident,United States,Airplane,CESSNA,210,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,CESSNA,A185F,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,T210M,Reciprocating,Unknown,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,T210M,Reciprocating,Business,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,BEECH,G35,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,1.0,0.0,1982
Accident,United States,Airplane,BEECH,V35B,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,PIPER,PA-28RT-201T,Reciprocating,Personal,0.0,2.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,310R,Reciprocating,Unknown,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28-180,Reciprocating,Unknown,1.0,0.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,PA-28R-200,Reciprocating,Personal,0.0,4.0,0.0,0.0,1982
Accident,United States,Airplane,PIPER,J-3,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,150M,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,182N,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,CESSNA,182P,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,BEECH,58P,Reciprocating,Personal,0.0,0.0,0.0,4.0,1982
Accident,United States,Airplane,TAYLORCRAFT,BC12-D1,Reciprocating,Personal,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,172RG,Reciprocating,Personal,0.0,0.0,2.0,1.0,1982
Accident,United States,Airplane,PIPER,PA-28-180,Reciprocating,Personal,1.0,3.0,0.0,0.0,1982
Accident,United States,Airplane,CESSNA,T210N,Reciprocating,Personal,0.0,0.0,0.0,5.0,1982
Accident,United States,Airplane,PIPER,PA-28-161,Reciprocating,Personal,0.0,0.0,0.0,3.0,1982
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,1.0,3.0,1982
Accident,United States,Airplane,PIPER,PA-34-200T,Reciprocating,Personal,0.0,0.0,0.0,2.0,1982
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,AERONCA,7AC,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,CESSNA,210N,Reciprocating,Unknown,0.0,0.0,0.0,1.0,1982
Accident,United States,Airplane,PIPER,PA-32,Reciprocating,Unknown,0.0,0.0,0.0,7.0,1982
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,1.0,1.0,0.2540927280811674,6.36714451472845,1983
Accident,United States,Airplane,DE HAVILLAND,DHC-6,Turbo Prop,Skydiving,1.0,0.297708358955438,0.2540927280811674,4.0,1983
Accident,United States,Airplane,LOCKHEED,"LEARSTAR, L-18-56",Reciprocating,Skydiving,11.0,2.0,0.2540927280811674,13.0,1983
Accident,United States,Airplane,SHORT BROTHERS,SD3-30,Turbo Prop,Unknown,1.0,0.297708358955438,0.2540927280811674,29.0,1983
Accident,United States,Airplane,BEECH,C35,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1983
Accident,United States,Airplane,CESSNA,180K,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1983
Accident,United States,Airplane,BEECH,99,Turbo Prop,Unknown,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1984
Accident,United States,Airplane,PIPER,PA-23-250,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,4.0,1984
Accident,United States,Airplane,LOCKHEED,L-1011-385-3,Turbo Fan,Unknown,0.6555292000654344,0.297708358955438,0.2540927280811674,157.0,1984
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Aerial Application,1.0,0.297708358955438,0.2540927280811674,6.36714451472845,1984
Accident,United States,Airplane,CESSNA,R172E,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1984
Accident,United States,Airplane,CESSNA,182A,Reciprocating,Skydiving,1.0,0.297708358955438,0.2540927280811674,6.36714451472845,1984
Accident,United States,Airplane,CESSNA,182Q,Reciprocating,Personal,0.6555292000654344,1.0,1.0,6.36714451472845,1985
Accident,United States,Airplane,CESSNA,T303,Reciprocating,Positioning,0.6555292000654344,1.0,0.2540927280811674,6.36714451472845,1985
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,1.0,1.0,4.0,6.36714451472845,1985
Accident,United States,Airplane,LAKE,LA-4,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,4.0,1985
Accident,United States,Airplane,CESSNA,208,Turbo Prop,Skydiving,17.0,0.297708358955438,0.2540927280811674,6.36714451472845,1985
Accident,United States,Airplane,LOCKHEED,L-402-2 (LASA-60),Reciprocating,Skydiving,3.0,2.0,0.2540927280811674,6.36714451472845,1986
Accident,United States,Airplane,PIPER,PA-23-250,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,2.0,1986
Accident,United States,Airplane,GRUMMAN,G164A,Reciprocating,Aerial Application,2.0,0.297708358955438,0.2540927280811674,6.36714451472845,1986
Accident,United States,Airplane,GRUMMAN,G164A,Reciprocating,Aerial Application,2.0,0.297708358955438,0.2540927280811674,6.36714451472845,1986
Accident,United States,Airplane,CESSNA,TU206F,Reciprocating,Skydiving,2.0,0.297708358955438,1.0,6.36714451472845,1986
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,2.0,0.297708358955438,1.0,6.36714451472845,1986
Accident,United States,Airplane,GLASAIR,GLASAIR,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1986
Accident,United States,Airplane,MOONEY,M-20C,Reciprocating,Instructional,10.0,0.297708358955438,0.2540927280811674,6.36714451472845,1987
Accident,United States,Airplane,SWEARINGEN,SA-226TC,Turbo Prop,Unknown,10.0,0.297708358955438,0.2540927280811674,6.36714451472845,1987
Accident,Mexico,Airplane,BOEING,707-323B,Turbo Jet,Unknown,1.0,0.297708358955438,3.0,131.0,1987
Accident,United States,Airplane,MERCER,OWL RACER 65-2,Reciprocating,Unknown,1.0,0.297708358955438,0.2540927280811674,6.36714451472845,1987
Accident,United States,Airplane,GULFSTREAM,AA-5B,Reciprocating,Personal,0.6555292000654344,0.297708358955438,0.2540927280811674,3.0,1988
Accident,United Kingdom,Airplane,PIPER,PA-38,Unknown,Instructional,1.0,0.297708358955438,0.2540927280811674,6.36714451472845,1988
Accident,United States,Airplane,BEECH,B90,Turbo Prop,Unknown,0.6555292000654344,0.297708358955438,0.2540927280811674,5.0,1988
Accident,Costa Rica,Airplane,BOEING,757-225,Unknown,Unknown,0.6555292000654344,1.0,0.2540927280811674,192.0,1988
Accident,United States,Airplane,HELIO,HST-550A,Turbo Prop,Skydiving,1.0,0.297708358955438,0.2540927280811674,6.36714451472845,1988
Accident,United States,Airplane,CESSNA,150K,Reciprocating,Unknown,0.6555292000654344,0.297708358955438,0.2540927280811674,1.0,1988
Accident,United States,Airplane,PIPER,PA-28-180,Reciprocating,Ferry,0.6555292000654344,0.297708358955438,1.0,6.36714451472845,1988
Accident,Panama,Airplane,AIRBUS INDUSTRIE,A-300B4-203,Unknown,Unknown,0.6555292000654344,1.0,4.0,222.0,1988
Accident,United States,Airplane,BOEING,747SP-21,Turbo Fan,Unknown,0.6555292000654344,1.0,1.0,220.0,1988
Accident,United States,Airplane,CESSNA,310R,Reciprocating,Positioning,2.0,0.297708358955438,0.2540927280811674,6.36714451472845,1988
Accident,United States,Airplane,UNIVAIR,GLOBE GC-1B,Reciprocating,Personal,0.6555292000654344,1.0,0.2540927280811674,6.36714451472845,1988
Accident,United States,Airplane,MAULE,M-5,Reciprocating,Other Work Use,3.0,0.297708358955438,0.2540927280811674,6.36714451472845,1989
